time,left_contact,right_contact,swing_leg,stance_leg,swing_foot_rel_com_x,swing_foot_rel_com_y,swing_foot_rel_com_z,stance_foot_rel_com_x,stance_foot_rel_com_y,stance_foot_rel_com_z,lower_body_inertia_about_robot_com_x,lower_body_inertia_about_robot_com_y,lower_body_inertia_about_robot_com_z
10.1085,1,0,1,0,0.163657333054,-0.718294048517,-0.015851790928,0.323650830858,-0.53949831519,-0.0853015354785,1.63400458591,0.48505942476,2.07574761721
10.109,1,0,1,0,0.163628352704,-0.71830084,-0.0158564815432,0.3236556132,-0.539500101935,-0.0852980145967,1.63402457185,0.485050363869,2.07575793178
10.1095,1,0,1,0,0.163599565566,-0.71830755375,-0.015860668035,0.323660341292,-0.539501909977,-0.0852945403924,1.63404425743,0.485041448228,2.07576804925
10.11,1,0,1,0,0.163570971832,-0.718314189589,-0.0158643571578,0.323665013974,-0.539503739933,-0.0852911131237,1.63406364464,0.48503267592,2.0757779702
10.1105,1,0,1,0,0.163542570363,-0.718320748076,-0.015867557376,0.323669628983,-0.539505592923,-0.0852877347424,1.63408274005,0.485024041971,2.07578769627
10.111,1,0,1,0,0.163514363978,-0.718327228632,-0.0158702740431,0.323674187391,-0.539507468417,-0.0852844042958,1.63410154185,0.485015548484,2.07579722857
10.1115,1,0,1,0,0.163486353741,-0.718333630924,-0.0158725131819,0.323678689033,-0.53950936646,-0.0852811215161,1.63412005008,0.485007195399,2.07580656768
10.112,1,0,1,0,0.163458539657,-0.718339954866,-0.0158742813079,0.323683133001,-0.539511287428,-0.0852778867213,1.63413826637,0.484998981193,2.07581571413
10.1125,1,0,1,0,0.163430921684,-0.718346200398,-0.0158755848157,0.323687518448,-0.539513231639,-0.0852747002602,1.63415619229,0.484990904415,2.07582466845
10.113,1,0,1,0,0.163403499748,-0.71835236749,-0.0158764299551,0.323691844586,-0.539515199343,-0.0852715625054,1.63417382936,0.48498296371,2.07583343118
10.1135,1,0,1,0,0.163376273592,-0.718358456198,-0.0158768226958,0.323696110611,-0.539517190786,-0.0852684737393,1.63419117931,0.4849751576,2.07584200301
10.114,1,0,1,0,0.163349242776,-0.718364466691,-0.0158767686359,0.323700315716,-0.539519206173,-0.0852654340836,1.63420824414,0.484967484531,2.0758503848
10.1145,1,0,1,0,0.163322407384,-0.718370399028,-0.0158762735064,0.323704459526,-0.53952124537,-0.0852624440185,1.63422502485,0.484959943955,2.07585857738
10.115,1,0,1,0,0.163295767505,-0.718376253277,-0.0158753428719,0.323708541732,-0.539523308179,-0.0852595040569,1.63424152239,0.48495253544,2.07586658157
10.1155,1,0,1,0,0.163269323203,-0.718382029529,-0.0158739820838,0.323712562075,-0.539525394361,-0.0852566146952,1.63425773767,0.48494525862,2.07587439822
10.116,1,0,1,0,0.16324307387,-0.718387728352,-0.0158721921588,0.323716520245,-0.539527504353,-0.0852537724659,1.63427367342,0.484938111679,2.07588202977
10.1165,1,0,1,0,0.163217018604,-0.718393350439,-0.0158699811522,0.323720414915,-0.539529637944,-0.0852509814731,1.63428933422,0.484931092306,2.07588947777
10.117,1,0,1,0,0.16319115718,-0.7183988965,-0.0158673562306,0.323724245321,-0.539531794647,-0.0852482450918,1.63430472423,0.484924198638,2.07589674394
10.1175,1,0,1,0,0.16316549046,-0.718404367064,-0.015864321761,0.323728011871,-0.539533973731,-0.0852455637911,1.63431984576,0.484917430278,2.07590383042
10.118,1,0,1,0,0.163140019378,-0.718409762644,-0.0158608818776,0.32373171504,-0.539536174439,-0.0852429379635,1.63433470098,0.484910786923,2.07591073935
10.1185,1,0,1,0,0.16311474496,-0.718415083721,-0.015857040497,0.323735355377,-0.539538395994,-0.0852403679224,1.63434929193,0.484904268387,2.07591747283
10.119,1,0,1,0,0.16308966826,-0.718420330749,-0.0158528013219,0.323738933446,-0.539540637635,-0.085237853899,1.63436362053,0.484897874489,2.0759240329
10.1195,1,0,1,0,0.163064790367,-0.718425504151,-0.0158481678632,0.323742449828,-0.539542898619,-0.0852353960491,1.63437768863,0.484891605052,2.07593042151
10.12,1,0,1,0,0.163040112374,-0.718430604324,-0.0158431434434,0.323745905096,-0.539545178238,-0.0852329944495,1.63439149804,0.484885459846,2.07593664052
10.1205,1,0,1,0,0.163015635423,-0.718435631619,-0.0158377312602,0.32374929984,-0.539547475798,-0.0852306491296,1.63440505042,0.484879438669,2.07594269167
10.121,1,0,1,0,0.162991360639,-0.718440586361,-0.0158319343325,0.323752634619,-0.539549790664,-0.0852283600274,1.63441834741,0.484873541215,2.07594857663
10.1215,1,0,1,0,0.162967289843,-0.718445468624,-0.0158257522713,0.323755911009,-0.539552122188,-0.0852261232889,1.6344313886,0.484867768576,2.07595429754
10.122,1,0,1,0,0.162943423702,-0.718450278649,-0.0158191864845,0.323759129539,-0.539554470006,-0.0852239370891,1.6344441751,0.484862120594,2.07595985631
10.1225,1,0,1,0,0.162919764379,-0.718455015905,-0.0158122411041,0.323762291548,-0.539556833091,-0.0852218022855,1.63445670454,0.484856600062,2.07596525353
10.123,1,0,1,0,0.162896311517,-0.718459680431,-0.0158049198648,0.323765396517,-0.539559211592,-0.0852197194025,1.6344689785,0.484851205725,2.07597048977
10.1235,1,0,1,0,0.162873064687,-0.718464272276,-0.015797226582,0.32376844389,-0.539561605666,-0.0852176890463,1.63448099862,0.484845936256,2.07597556553
10.124,1,0,1,0,0.162850023392,-0.718468791499,-0.0157891651729,0.323771433073,-0.539564015478,-0.0852157119145,1.63449276656,0.484840790254,2.07598048126
10.1245,1,0,1,0,0.162827187565,-0.718473237793,-0.0157807434106,0.323774363477,-0.539566440557,-0.0852137923824,1.63450428247,0.484835767532,2.07598523595
10.125,1,0,1,0,0.162804556704,-0.718477611028,-0.0157719649727,0.323777234545,-0.539568881035,-0.0852119308431,1.63451554695,0.484830866879,2.07598982909
10.1255,1,0,1,0,0.162782130297,-0.718481911085,-0.0157628333196,0.323780045771,-0.539571337052,-0.0852101274395,1.6345265605,0.484826087113,2.07599426018
10.126,1,0,1,0,0.162759907763,-0.718486137862,-0.0157533518266,0.323782796654,-0.539573808763,-0.0852083822142,1.63453732367,0.484821427017,2.07599852872
10.1265,1,0,1,0,0.162737888463,-0.718490291277,-0.0157435237868,0.323785486697,-0.53957629633,-0.0852066951188,1.63454783703,0.484816885347,2.07600263425
10.127,1,0,1,0,0.162716071696,-0.718494371277,-0.0157333524163,0.323788115414,-0.539578799913,-0.0852050660257,1.63455810119,0.484812460839,2.07600657632
10.1275,1,0,1,0,0.162694456705,-0.718498377831,-0.0157228408614,0.323790682332,-0.539581319672,-0.0852034947408,1.6345681168,0.484808152221,2.07601035453
10.128,1,0,1,0,0.162673043,-0.718502310941,-0.0157119877937,0.323793187489,-0.539583855976,-0.0852019765304,1.63457788366,0.484803957877,2.07601396845
10.1285,1,0,1,0,0.162651829766,-0.718506170602,-0.0157007961426,0.323795630314,-0.539586408871,-0.0852005109986,1.63458740224,0.484799876174,2.07601741709
10.129,1,0,1,0,0.162630816067,-0.718509956855,-0.0156892691071,0.323798010171,-0.539588978389,-0.0851990980682,1.6345966732,0.484795905416,2.07602069951
10.1295,1,0,1,0,0.162610000923,-0.718513669782,-0.0156774098598,0.323800326456,-0.539591564545,-0.0851977376674,1.63460569731,0.484792043938,2.07602381489
10.13,1,0,1,0,0.162589383338,-0.718517309492,-0.0156652215331,0.323802578615,-0.539594167323,-0.0851964297186,1.6346144754,0.484788290141,2.07602676251
10.1305,1,0,1,0,0.162568962288,-0.71852087613,-0.0156527072235,0.323804766134,-0.539596786683,-0.0851951741472,1.63462300833,0.484784642469,2.07602954178
10.131,1,0,1,0,0.162548736736,-0.718524369867,-0.0156398699845,0.323806888547,-0.539599422561,-0.085193970873,1.63463129706,0.48478109943,2.07603215219
10.1315,1,0,1,0,0.162528706824,-0.718527790559,-0.0156267122543,0.323808946095,-0.539602076143,-0.0851928156959,1.63463934109,0.484777660106,2.07603459312
10.132,1,0,1,0,0.162508871537,-0.71853113833,-0.0156132370546,0.323810938065,-0.539604748875,-0.0851917057673,1.63464714186,0.484774321995,2.0760368639
10.1325,1,0,1,0,0.162489229837,-0.718534413338,-0.0155994473626,0.323812863811,-0.539607441899,-0.0851906388989,1.63465470089,0.484771082797,2.07603896405
10.133,1,0,1,0,0.162469780434,-0.718537615843,-0.01558534622,0.323814722593,-0.539610156148,-0.0851896135308,1.63466202017,0.484767940031,2.07604089326
10.1335,1,0,1,0,0.162450522308,-0.718540746083,-0.0155709365255,0.323816513952,-0.539612892201,-0.0851886284458,1.63466910129,0.484764891805,2.07604265135
10.134,1,0,1,0,0.162431454766,-0.718543804232,-0.0155562209962,0.323818237749,-0.539615650336,-0.0851876826408,1.63467594534,0.48476193687,2.07604423832
10.1345,1,0,1,0,0.162412577121,-0.718546790469,-0.0155412022983,0.3238198939,-0.5396184307,-0.0851867753837,1.63468255348,0.484759074092,2.07604565425
10.135,1,0,1,0,0.162393888671,-0.718549704984,-0.015525883053,0.323821482359,-0.53962123334,-0.0851859061644,1.63468892689,0.484756302409,2.07604689932
10.1355,1,0,1,0,0.162375388689,-0.71855254798,-0.0155102658434,0.323823003112,-0.539624058229,-0.0851850746535,1.63469506686,0.484753620806,2.0760479738
10.136,1,0,1,0,0.162357076406,-0.718555319678,-0.0154943532247,0.323824456152,-0.539626905287,-0.08518428067,1.63470097475,0.48475102828,2.07604887805
10.1365,1,0,1,0,0.162338951031,-0.718558020315,-0.0154781477165,0.323825841507,-0.539629774389,-0.0851835241486,1.63470665196,0.484748523878,2.07604961249
10.137,1,0,1,0,0.162321011705,-0.718560650155,-0.0154616518248,0.323827159191,-0.539632665373,-0.0851828051569,1.63471210002,0.484746106623,2.07605017759
10.1375,1,0,1,0,0.162303257556,-0.718563209478,-0.0154448680203,0.323828409257,-0.539635578043,-0.0851821238237,1.63471732047,0.4847437756,2.07605057389
10.138,1,0,1,0,0.162285687666,-0.718565698585,-0.0154277987529,0.323829591767,-0.539638512184,-0.085181480335,1.63472231487,0.484741529904,2.07605080196
10.1385,1,0,1,0,0.162268301067,-0.718568117803,-0.015410446453,0.323830706794,-0.539641467555,-0.0851808749404,1.63472708486,0.484739368646,2.07605086242
10.139,1,0,1,0,0.16225109676,-0.718570467479,-0.0153928135271,0.32383175443,-0.53964444391,-0.0851803078858,1.63473163207,0.484737290965,2.07605075593
10.1395,1,0,1,0,0.1622340737,-0.71857274798,-0.0153749023637,0.323832734783,-0.53964744099,-0.0851797794253,1.63473595817,0.484735296016,2.07605048318
10.14,1,0,1,0,0.162217230807,-0.718574959698,-0.0153567153324,0.323833647977,-0.539650458527,-0.0851792898123,1.63474006483,0.484733382981,2.07605004488
10.1405,1,0,1,0,0.162200566966,-0.718577103039,-0.0153382547849,0.323834494154,-0.539653496245,-0.0851788392897,1.63474395372,0.484731551074,2.07604944179
10.141,1,0,1,0,0.162184081033,-0.71857917843,-0.0153195230553,0.323835273477,-0.539656553856,-0.0851784280837,1.63474762651,0.484729799538,2.07604867468
10.1415,1,0,1,0,0.162167771131,-0.71858118631,-0.0153005323304,0.323835985035,-0.539659630524,-0.0851780665506,1.63475108684,0.48472812845,2.0760477445
10.142,1,0,1,0,0.162151635902,-0.718583127209,-0.0152812855052,0.323836629282,-0.539662726101,-0.0851777555843,1.6347543371,0.484726537941,2.07604665365
10.1425,1,0,1,0,0.162135673985,-0.718585001683,-0.0152617842171,0.323837206885,-0.539665840498,-0.0851774947981,1.63475737931,0.484725028222,2.07604540456
10.143,1,0,1,0,0.162119884043,-0.718586810268,-0.0152420300285,0.323837718583,-0.539668973597,-0.0851772835792,1.63476021529,0.484723599553,2.07604399955
10.1435,1,0,1,0,0.162104264702,-0.718588553499,-0.0152220243295,0.323838165104,-0.539672125297,-0.085177121096,1.63476284676,0.484722252113,2.07604244083
10.144,1,0,1,0,0.162088814548,-0.718590231909,-0.015201768394,0.323838547154,-0.539675295507,-0.0851770063601,1.63476527535,0.484720986003,2.07604073047
10.1445,1,0,1,0,0.162073532132,-0.718591846033,-0.015181263436,0.323838865408,-0.539678484137,-0.0851769382877,1.63476750262,0.484719801249,2.07603887037
10.145,1,0,1,0,0.162058415971,-0.7185933964,-0.0151605106594,0.323839120508,-0.539681691089,-0.0851769157546,1.63476953006,0.484718697804,2.07603686228
10.1455,1,0,1,0,0.16204346455,-0.718594883542,-0.0151395112997,0.323839313058,-0.539684916253,-0.085176937645,1.63477135906,0.484717675554,2.07603470778
10.146,1,0,1,0,0.162028676325,-0.71859630799,-0.0151182666631,0.323839443623,-0.539688159504,-0.0851770028758,1.63477299098,0.484716734327,2.07603240833
10.1465,1,0,1,0,0.162014049732,-0.718597670273,-0.015096778139,0.323839512735,-0.539691420692,-0.085177110462,1.63477442714,0.484715873908,2.07602996525
10.147,1,0,1,0,0.161999583385,-0.718598970857,-0.0150750470456,0.323839521041,-0.539694699605,-0.0851772593385,1.63477566847,0.484715094323,2.07602737972
10.1475,1,0,1,0,0.161985275942,-0.71860021016,-0.0150530746966,0.323839469187,-0.539697996052,-0.0851774484315,1.63477671577,0.484714395605,2.07602465282
10.148,1,0,1,0,0.161971125471,-0.718601388729,-0.0150308629231,0.323839357338,-0.539701310043,-0.0851776771417,1.63477757081,0.484713776875,2.07602178553
10.1485,1,0,1,0,0.161957122596,-0.718602509258,-0.0150084135166,0.323839182645,-0.53970464277,-0.0851779454114,1.63477824363,0.484713230538,2.07601878024
10.149,1,0,1,0,0.161943262803,-0.718603573344,-0.0149857281997,0.323838945895,-0.539707993249,-0.0851782531934,1.6347787366,0.484712756725,2.07601563935
10.1495,1,0,1,0,0.161929541968,-0.718604582464,-0.0149628088417,0.323838648043,-0.539711360415,-0.0851786005718,1.63477905159,0.48471235595,2.07601236513
10.15,1,0,1,0,0.161915956084,-0.718605538032,-0.0149396574562,0.323838290013,-0.539714743239,-0.0851789877413,1.6347791905,0.484712028688,2.0760089598
10.1505,1,0,1,0,0.161902501233,-0.718606441406,-0.0149162761845,0.323837872704,-0.539718140734,-0.085179414989,1.63477915524,0.484711775368,2.07600542551
10.151,1,0,1,0,0.161889173576,-0.718607293894,-0.0148926672789,0.323837396984,-0.539721551967,-0.0851798826599,1.6347789477,0.484711596358,2.07600176434
10.1515,1,0,1,0,0.16187596934,-0.71860809675,-0.0148688330782,0.323836863696,-0.539724976052,-0.0851803911646,1.63477856984,0.484711491977,2.07599797836
10.152,1,0,1,0,0.161862884808,-0.718608851184,-0.0148447759903,0.323836273654,-0.539728412155,-0.0851809409487,1.63477802364,0.484711462481,2.07599406958
10.1525,1,0,1,0,0.161849916307,-0.718609558359,-0.0148204984723,0.323835627643,-0.539731859499,-0.08518153247,1.63477731108,0.484711508063,2.07599003999
10.153,1,0,1,0,0.161837060199,-0.718610219398,-0.0147960030125,0.323834926426,-0.539735317367,-0.0851821661793,1.63477643422,0.484711628847,2.07598589154
10.1535,1,0,1,0,0.161824312876,-0.718610835383,-0.0147712921134,0.323834170733,-0.539738785104,-0.0851828425034,1.63477539511,0.484711824887,2.07598162616
10.154,1,0,1,0,0.161811670754,-0.71861140736,-0.0147463682773,0.323833361271,-0.539742262112,-0.0851835618303,1.63477419584,0.484712096164,2.07597724574
10.1545,1,0,1,0,0.161799130267,-0.718611936339,-0.0147212339932,0.323832498717,-0.539745747858,-0.0851843244973,1.63477283853,0.484712442582,2.07597275212
10.155,1,0,1,0,0.161786687852,-0.7186124233,-0.0146958917275,0.323831583715,-0.539749241872,-0.0851851307713,1.63477132531,0.484712863955,2.07596814711
10.1555,1,0,1,0,0.161774339995,-0.718612869182,-0.0146703439154,0.323830616898,-0.539752743728,-0.0851859808699,1.63476965828,0.484713360067,2.07596343246
10.156,1,0,1,0,0.161762086199,-0.718613274027,-0.0146445930228,0.323829600071,-0.539756252577,-0.0851868747783,1.63476783621,0.484713933314,2.07595860925
10.1565,1,0,1,0,0.161749928946,-0.718613636875,-0.0146186416664,0.323828535506,-0.539759767693,-0.0851878122058,1.63476585549,0.484714587322,2.0759536775
10.157,1,0,1,0,0.161737867464,-0.718613957482,-0.0145924925378,0.323827422996,-0.539763289825,-0.085188792885,1.63476371769,0.484715320473,2.07594863719
10.1575,1,0,1,0,0.161725900913,-0.71861423562,-0.0145661482565,0.323826262256,-0.539766819777,-0.0851898164616,1.63476142446,0.484716130975,2.07594348819
10.158,1,0,1,0,0.161714006934,-0.718614484891,-0.0145396013061,0.32382503533,-0.53977037548,-0.0851908739185,1.63475906482,0.484716952299,2.0759382553
10.1585,1,0,1,0,0.161702229013,-0.718614694892,-0.0145128681239,0.323823774727,-0.539773936631,-0.0851919756966,1.63475657145,0.484717853929,2.07593293839
10.159,1,0,1,0,0.161690566665,-0.718614865298,-0.0144859505821,0.323822480098,-0.539777504349,-0.0851931207823,1.63475394621,0.484718834321,2.07592753809
10.1595,1,0,1,0,0.161679019436,-0.718614995651,-0.0144588506779,0.32382115112,-0.539781079668,-0.0851943082113,1.63475119033,0.484719892093,2.07592205455
10.16,1,0,1,0,0.161667586642,-0.718615085457,-0.0144315704419,0.323819787293,-0.539784663654,-0.0851955370614,1.63474830485,0.484721025602,2.07591648748
10.1605,1,0,1,0,0.161656267382,-0.718615134209,-0.0144041119142,0.32381838797,-0.539788257392,-0.0851968064359,1.63474529072,0.484722232983,2.07591083623
10.161,1,0,1,0,0.161645060556,-0.718615141405,-0.0143764771322,0.323816952395,-0.539791861971,-0.0851981154658,1.63474214876,0.484723512205,2.07590509986
10.1615,1,0,1,0,0.161633964887,-0.718615106565,-0.0143486681117,0.323815479725,-0.539795478461,-0.0851994632968,1.63473887975,0.484724861097,2.0758992772
10.162,1,0,1,0,0.161622952406,-0.718615038899,-0.0143206773281,0.32381394912,-0.539799117792,-0.0852008480401,1.63473553354,0.48472623523,2.07589337316
10.1625,1,0,1,0,0.161612020806,-0.718614942087,-0.0142925046366,0.323812360537,-0.539802777808,-0.0852022699198,1.63473211914,0.484727631497,2.07588739335
10.163,1,0,1,0,0.161601172107,-0.718614818692,-0.0142641512257,0.323810717319,-0.53980645433,-0.0852037295099,1.63472863833,0.484729053651,2.07588134314
10.1635,1,0,1,0,0.161590408714,-0.718614671043,-0.0142356184341,0.323809022978,-0.539810143172,-0.0852052274041,1.63472509221,0.484730505854,2.07587522762
10.164,1,0,1,0,0.161579733376,-0.718614501229,-0.0142069077201,0.323807281126,-0.539813840214,-0.0852067641861,1.63472148129,0.484731992526,2.07586905155
10.1645,1,0,1,0,0.161569149144,-0.718614311095,-0.0141780206376,0.323805495411,-0.539817541455,-0.0852083404071,1.63471780562,0.484733518198,2.07586281944
10.165,1,0,1,0,0.16155865934,-0.718614102237,-0.0141489588168,0.323803669465,-0.539821243074,-0.0852099565622,1.63471406495,0.484735087413,2.07585653549
10.1655,1,0,1,0,0.161548267504,-0.718613876011,-0.0141197239458,0.323801806843,-0.539824941467,-0.0852116130701,1.63471025876,0.4847367046,2.07585020363
10.166,1,0,1,0,0.161537977353,-0.718613633536,-0.0140903177592,0.323799910988,-0.539828633283,-0.0852133102634,1.63470638642,0.484738373991,2.07584382749
10.1665,1,0,1,0,0.161527800548,-0.718613373463,-0.0140607422042,0.323797988322,-0.539832314178,-0.0852150479863,1.6347024385,0.484740106578,2.07583740882
10.167,1,0,1,0,0.1615177425,-0.718613095741,-0.0140309994486,0.323796040751,-0.539835982556,-0.0852168261693,1.63469841506,0.484741903788,2.07583094934
10.1675,1,0,1,0,0.161507808129,-0.718612800341,-0.0140010916085,0.323794070011,-0.539839636982,-0.0852186446861,1.63469431644,0.484743766709,2.07582445072
10.168,1,0,1,0,0.161498001972,-0.718612487238,-0.013971020748,0.323792077733,-0.539843276131,-0.0852205033482,1.63469014308,0.48474569624,2.07581791458
10.1685,1,0,1,0,0.161488328199,-0.718612156408,-0.0139407888892,0.323790065446,-0.539846898793,-0.0852224019053,1.63468589551,0.484747693103,2.07581134247
10.169,1,0,1,0,0.161478790622,-0.718611807833,-0.0139103980261,0.323788034581,-0.539850503863,-0.0852243400489,1.63468157434,0.484749757851,2.07580473587
10.1695,1,0,1,0,0.161469392721,-0.718611441496,-0.0138798501411,0.323785986468,-0.53985409034,-0.0852263174171,1.63467718021,0.48475189088,2.07579809618
10.17,1,0,1,0,0.16146013766,-0.718611057383,-0.0138491472246,0.323783922347,-0.539857657313,-0.0852283335974,1.63467271383,0.484754092445,2.07579142471
10.1705,1,0,1,0,0.161451028281,-0.718610655487,-0.0138182912901,0.323781843357,-0.539861203964,-0.0852303881432,1.63466817593,0.48475636265,2.07578472267
10.171,1,0,1,0,0.161442067158,-0.718610235797,-0.0137872843968,0.323779750564,-0.539864729553,-0.0852324805712,1.63466356725,0.4847587015,2.07577799118
10.1715,1,0,1,0,0.161433256602,-0.718609798302,-0.013756128668,0.323777644949,-0.539868233409,-0.0852346103684,1.63465888851,0.484761108886,2.07577123122
10.172,1,0,1,0,0.161424598641,-0.718609342997,-0.0137248263018,0.323775527408,-0.53987171494,-0.0852367770093,1.63465414045,0.484763584581,2.07576444373
10.1725,1,0,1,0,0.161416095105,-0.718608869867,-0.0136933795927,0.323773398785,-0.539875173601,-0.0852389799497,1.63464932376,0.484766128305,2.07575762949
10.173,1,0,1,0,0.161407747562,-0.718608378905,-0.013661790936,0.323771259838,-0.539878608913,-0.0852412186452,1.63464443917,0.484768739668,2.07575078923
10.1735,1,0,1,0,0.161399557411,-0.718607870089,-0.0136300628449,0.323769111291,-0.539882020434,-0.0852434925444,1.6346394873,0.484771418255,2.07574392358
10.174,1,0,1,0,0.161391525832,-0.718607343403,-0.0135981979505,0.323766953797,-0.539885407777,-0.0852458011023,1.6346344688,0.484774163561,2.07573703306
10.1745,1,0,1,0,0.161383653828,-0.718606798827,-0.0135661990087,0.323764787967,-0.539888770588,-0.0852481437813,1.63462938429,0.484776975049,2.07573011815
10.175,1,0,1,0,0.161375942236,-0.718606236336,-0.0135340689013,0.32376261437,-0.539892108551,-0.0852505200538,1.63462423433,0.484779852143,2.07572317925
10.1755,1,0,1,0,0.161368391732,-0.718605655901,-0.0135018106349,0.323760433539,-0.53989542138,-0.0852529294036,1.63461901947,0.484782794238,2.07571621669
10.176,1,0,1,0,0.161361008016,-0.718605056007,-0.0134694274483,0.323758248056,-0.539898707975,-0.0852553710732,1.63461373446,0.48478580537,2.07570922973
10.1765,1,0,1,0,0.161353793685,-0.718604435755,-0.0134369232957,0.32375605808,-0.539901968625,-0.0852578448042,1.63460837883,0.484788884641,2.07570221734
10.177,1,0,1,0,0.161346751344,-0.71860379407,-0.0134043039497,0.323753863625,-0.539905203426,-0.0852603519837,1.63460295146,0.484792031475,2.07569517768
10.1775,1,0,1,0,0.161339883211,-0.718603129988,-0.0133715727413,0.323751664647,-0.539908412896,-0.0852628915541,1.63459745158,0.484795244572,2.07568810916
10.178,1,0,1,0,0.161333191355,-0.718602442578,-0.0133387329231,0.323749461052,-0.539911597595,-0.085265462334,1.63459187849,0.484798522531,2.07568101024
10.1785,1,0,1,0,0.161326677711,-0.718601730931,-0.0133057878456,0.323747252701,-0.53991475809,-0.0852680632082,1.63458623155,0.484801863919,2.07567387935
10.179,1,0,1,0,0.161320344079,-0.718600994177,-0.0132727408275,0.323745039428,-0.539917894955,-0.0852706930186,1.63458051014,0.484805267269,2.07566671494
10.1795,1,0,1,0,0.161314192122,-0.71860023149,-0.0132395951539,0.323742821056,-0.539921008764,-0.0852733505757,1.63457471371,0.484808731105,2.07565951555
10.18,1,0,1,0,0.161308223386,-0.71859944208,-0.0132063542099,0.323740597399,-0.539924100054,-0.0852760348002,1.63456884169,0.484812253992,2.07565227971
10.1805,1,0,1,0,0.161302439293,-0.718598625206,-0.0131730213428,0.32373836828,-0.539927169343,-0.0852787446002,1.63456289357,0.484815834526,2.07564500604
10.181,1,0,1,0,0.161296841153,-0.718597780171,-0.0131395999004,0.323736133536,-0.539930217114,-0.0852814789154,1.63455686884,0.48481947136,2.07563769323
10.1815,1,0,1,0,0.161291430161,-0.71859690633,-0.013106093195,0.323733893025,-0.539933243816,-0.0852842366916,1.63455076702,0.484823163202,2.07563034004
10.182,1,0,1,0,0.161286207417,-0.71859600308,-0.0130725046206,0.323731646633,-0.539936249843,-0.0852870169955,1.63454458764,0.484826908859,2.07562294533
10.1825,1,0,1,0,0.16128117392,-0.718595069865,-0.0130388375348,0.323729394277,-0.539939235551,-0.0852898189044,1.63453833022,0.484830707216,2.07561550804
10.183,1,0,1,0,0.161276330578,-0.718594106176,-0.0130050952871,0.323727135912,-0.53994220125,-0.0852926415351,1.63453199432,0.484834557248,2.07560802719
10.1835,1,0,1,0,0.161271678203,-0.718593111551,-0.0129712811913,0.323724871529,-0.539945147208,-0.0852954840233,1.63452557951,0.48483845801,2.07560050195
10.184,1,0,1,0,0.161267217532,-0.718592085569,-0.0129373986205,0.32372260116,-0.539948073643,-0.0852983456067,1.63451908535,0.48484240867,2.07559293155
10.1845,1,0,1,0,0.161262949222,-0.718591027847,-0.0129034509189,0.323720324879,-0.53995098073,-0.0853012255401,1.63451251145,0.484846408486,2.07558531535
10.185,1,0,1,0,0.16125887385,-0.718589938046,-0.0128694414174,0.323718042799,-0.539953868608,-0.0853041231085,1.63450585741,0.4848504568,2.07557765278
10.1855,1,0,1,0,0.161254991922,-0.718588815863,-0.0128353734388,0.323715755074,-0.539956737381,-0.0853070376302,1.63449912286,0.484854553045,2.07556994343
10.186,1,0,1,0,0.161251303872,-0.718587661034,-0.0128012502883,0.323713461895,-0.539959587116,-0.0853099684505,1.63449230748,0.484858696726,2.07556218696
10.1865,1,0,1,0,0.16124781007,-0.718586473325,-0.0127670752835,0.323711163493,-0.53996241785,-0.0853129149568,1.63448541094,0.484862887435,2.07555438314
10.187,1,0,1,0,0.161244510824,-0.718585252536,-0.012732851743,0.323708860133,-0.539965229589,-0.085315876564,1.63447843295,0.484867124837,2.07554653184
10.1875,1,0,1,0,0.161241406377,-0.718583998496,-0.0126985829747,0.323706552114,-0.53996802232,-0.085318852701,1.63447137328,0.484871408658,2.07553863303
10.188,1,0,1,0,0.161238496913,-0.718582711064,-0.0126642722792,0.323704239767,-0.539970796008,-0.0853218428103,1.63446423169,0.484875738684,2.07553068677
10.1885,1,0,1,0,0.161235782557,-0.718581390123,-0.0126299229538,0.323701923447,-0.539973550602,-0.085324846349,1.63445700799,0.48488011475,2.0755226932
10.189,1,0,1,0,0.161233263377,-0.718580035585,-0.0125955382953,0.323699603537,-0.539976286037,-0.0853278627873,1.63444970206,0.484884536737,2.07551465257
10.1895,1,0,1,0,0.161230939388,-0.718578647381,-0.0125611216013,0.323697280441,-0.539979002234,-0.0853308916073,1.63444231377,0.484889004564,2.07550656518
10.19,1,0,1,0,0.161228810549,-0.718577225467,-0.0125266761713,0.323694954583,-0.539981699109,-0.0853339323007,1.63443484306,0.484893518182,2.07549843141
10.1905,1,0,1,0,0.161226876769,-0.718575769817,-0.0124922053078,0.323692626404,-0.539984376566,-0.0853369843678,1.6344272899,0.484898077568,2.07549025173
10.191,1,0,1,0,0.161225137517,-0.718574280721,-0.0124577092526,0.323690296363,-0.539987035003,-0.0853400444024,1.63441965554,0.484902681787,2.07548202778
10.1915,1,0,1,0,0.161223592485,-0.718572758379,-0.0124231915249,0.323687964864,-0.539989674344,-0.0853431121799,1.63441194101,0.484907330599,2.07547376089
10.192,1,0,1,0,0.161222241359,-0.718571202996,-0.0123886559143,0.323685632326,-0.53999229447,-0.0853461877352,1.63440414735,0.48491202385,2.07546545242
10.1925,1,0,1,0,0.161221083788,-0.718569614787,-0.0123541062992,0.323683299174,-0.539994895247,-0.0853492711797,1.63439627561,0.484916761411,2.07545710376
10.193,1,0,1,0,0.161220119623,-0.718567993902,-0.0123195467688,0.323680966029,-0.539997476454,-0.0853523626977,1.63438832653,0.484921543486,2.07544871629
